Date,High,Low,Open,Close,Volume,Adj Close
07-02-2020,47.22999954,46.72999954,46.93000031,46.81999969,59100,41.46090317
10-02-2020,47.15999985,46.72999954,46.75999832,47.15999985,34700,41.76198578
11-02-2020,47.15000153,46.40999985,46.86000061,46.41999817,124400,41.10668564
12-02-2020,47.97999954,47.59000015,47.79000092,47.70000076,127400,42.24018097
13-02-2020,47.11999893,46.59000015,47.11999893,46.77000046,56200,41.41662598
14-02-2020,47.25,46.56999969,47.15000153,46.68000031,55900,41.33692932
18-02-2020,46.33000183,45.84999847,46.11999893,45.90000153,60800,40.64620972
19-02-2020,46.15000153,45.99000168,46.06000137,46.09999847,34700,40.82331848
20-02-2020,47.79000092,47.04999924,47.13999939,47.45999908,109200,42.02764893
21-02-2020,46.40999985,45.75,46.29999924,46.08000183,57800,40.80560303
24-02-2020,43.54000092,42.86999893,42.91999817,43.09999847,153900,38.16670227
25-02-2020,43.27999878,42.29999924,43.25999832,42.40999985,86700,37.55567932
26-02-2020,43.81999969,42.79000092,43.43000031,42.97999954,35400,38.06043625
27-02-2020,43.34000015,41.86000061,42.34999847,41.91999817,116500,37.12176514
28-02-2020,41.75999832,40.31999969,40.43999863,41.02999878,237400,36.33363724
02-03-2020,42.15999985,40.86999893,41.72000122,42.04999924,114000,37.23688507
03-03-2020,42.34000015,40.00999832,41.99000168,40.49000168,66500,35.85544968
04-03-2020,42.59999847,41.29000092,41.61000061,42.59999847,44900,37.72393036
05-03-2020,40.75999832,40.00999832,40.56000137,40.25999832,140900,35.65176773
06-03-2020,39.84999847,38.83000183,38.90000153,39.65999985,79900,35.12044525
09-03-2020,35.72999954,33.88000107,34.56000137,34.04999924,157200,30.15257835
10-03-2020,36.47000122,34.34000015,36,36.47000122,94800,32.29558182
11-03-2020,35.61999893,33.70000076,35.52999878,34.40999985,44500,30.47137451
12-03-2020,30.93000031,27.75,30.93000031,28.29999924,231900,25.06073189
13-03-2020,31.45000076,28.17000008,31.35000038,29.04000092,154200,25.71603203
16-03-2020,26.48999977,24.37000084,25.37000084,24.87999916,146300,22.03219223
17-03-2020,27.28000069,24.19000053,24.59000015,26.63999939,73600,23.5907402
18-03-2020,24.93000031,23.20000076,23.89999962,24.04000092,163300,21.28834152
19-03-2020,24.11000061,22.75,23.20000076,23.72999954,92700,21.01382446
20-03-2020,25.04000092,23.39999962,24.70000076,23.63999939,91700,20.93412399
23-03-2020,25.45000076,24.14999962,24.25,24.75,117800,21.9170723
24-03-2020,31.67000008,28.21999931,28.70999908,31.04999924,118200,27.49596405
25-03-2020,32.65999985,30.75,31.60000038,31.89999962,116700,28.24867249
26-03-2020,32.68000031,30.94000053,31.21999931,32.34999847,124700,28.64716339
27-03-2020,31,29.69000053,30.06999969,30,39200,26.56615067
30-03-2020,30.45999908,29,29.40999985,30.45999908,80900,26.97349548
31-03-2020,30.37000084,29.5,29.78000069,29.85000038,38400,26.43331909
01-04-2020,28.40999985,27.31999969,28.40999985,27.31999969,34100,24.19290733
02-04-2020,28.02000046,26.64999962,26.64999962,27.55999947,53300,24.40543556
03-04-2020,26.84000015,26.25,26.80999947,26.62999916,52000,23.58188438
06-04-2020,30.07999992,28.5,28.53000069,30.07999992,63000,26.6369915
07-04-2020,31.11000061,29.54999924,31.04000092,30.21999931,70100,26.76096725
08-04-2020,31.04999924,30.11000061,30.98999977,30.76000023,42700,27.23915863
09-04-2020,32.81999969,31.78000069,31.79000092,32.79000092,61500,29.03680038
13-04-2020,33,31.5,32.29999924,31.95000076,41000,28.29294968
14-04-2020,33,32.11999893,32.61000061,32.52999878,42800,28.80656242
15-04-2020,30.76000023,30.01000023,30.76000023,30.22999954,63400,26.76982307
16-04-2020,30.32999992,29.67000008,30.30999947,30,38500,26.56615067
17-04-2020,31.86000061,31.06999969,31.45000076,31.84000015,84000,28.19553947
20-04-2020,31.36000061,30.30999947,30.40999985,30.64999962,34700,27.14175034
21-04-2020,30.45999908,29.70000076,29.72999954,30.13999939,30400,26.69012451
22-04-2020,30.29000092,29.85000038,30.12000084,30.21999931,19700,26.76096725
23-04-2020,31.25,30.25,30.44000053,30.43000031,78200,26.94693184
24-04-2020,30.79999924,29.75,30.70000076,30.38999939,31400,26.91150856
27-04-2020,31.90999985,30.92000008,30.92000008,31.90999985,62000,28.2575264
28-04-2020,33.54000092,32.38000107,33.49000168,32.66999817,62000,28.93053436
29-04-2020,35.31999969,34.27999878,34.43999863,35.04000092,85700,31.02926254
30-04-2020,34.70000076,33.84999847,34.16999817,34.70000076,48100,30.72817993
01-05-2020,33.95000076,33.08000183,33.13000107,33.20000076,37000,29.39987373
04-05-2020,33.02999878,32.24000168,32.33000183,32.68999863,28400,28.94824409
05-05-2020,33.5,32.95000076,33.06999969,32.95999908,21800,29.1873436
06-05-2020,32.91999817,32.08000183,32.74000168,32.08000183,18700,28.40807152
07-05-2020,32.79999924,32.13999939,32.13999939,32.34000015,50100,28.63830948
08-05-2020,34.43999863,33.27999878,33.52999878,34.18999863,41100,30.2765522
11-05-2020,33.72999954,33.31000137,33.72999954,33.70000076,44600,29.84263992
12-05-2020,33.74000168,32.56999969,33.38000107,32.56999969,24700,28.84198189
13-05-2020,32.20999908,30.55999947,32.20999908,30.95999908,66600,27.41626549
14-05-2020,30.29999924,28.42000008,29.19000053,30.29999924,54400,26.83181
15-05-2020,30.53000069,29.92000008,30.10000038,30.25,25100,26.78753281
18-05-2020,34.36999893,32.43999863,32.43999863,34.06999969,46600,30.17028809
19-05-2020,34.15999985,33.02999878,33.65999985,33.47999954,52000,29.64782143
20-05-2020,35.40000153,34.08000183,34.08000183,35.15000153,69700,31.12667274
21-05-2020,35.33000183,34.36999893,34.95000076,34.5,29200,30.55107307
22-05-2020,34.75999832,34,34.58000183,34.47999954,22300,30.53336334
26-05-2020,35.95000076,35.5,35.52999878,35.5,28600,31.43660927
27-05-2020,39.59999847,38.31000137,38.97000122,39.59999847,62800,35.06731796
28-05-2020,38.90000153,38.15999985,38.63999939,38.15999985,52500,33.79214096
29-05-2020,37.90999985,36.97999954,37.65999985,37.18000031,25800,32.92431641
01-06-2020,38.79999924,37.70000076,37.70999908,38.54999924,100800,34.13750076
02-06-2020,40.49000168,39.75999832,39.75999832,40.34999847,51900,35.73147202
03-06-2020,42.97999954,41.5,41.50999832,42.86999893,64400,37.96302414
04-06-2020,42.41999817,41.38000107,41.54999924,41.70999908,76900,36.93579865
05-06-2020,45.06000137,44.02999878,44.68000031,44.40999985,60300,39.32675552
08-06-2020,46.29999924,44.68999863,46.06999969,45.59999847,63000,40.38054657
09-06-2020,44.70000076,43.79999924,44.08000183,44.11000061,30200,39.06109619
10-06-2020,44.54000092,43.70000076,43.91999817,44.04000092,24700,38.99911118
11-06-2020,41.95000076,39,41.40999985,39.18000031,69200,34.69539261
12-06-2020,41.49000168,39.79000092,40.95999908,40.54000092,68400,35.89972305
15-06-2020,41.18999863,39.04999924,39.29000092,41.06000137,46600,36.36020279
16-06-2020,42.45000076,40.63999939,42.18999863,41.5,34900,36.74983978
17-06-2020,41.81999969,40.74000168,41.54999924,41.08000183,42200,36.37791824
18-06-2020,41.50999832,40.63999939,40.63999939,41.06000137,11900,36.36020279
19-06-2020,41.65000153,40.31000137,41.27999878,40.40000153,24100,35.77574921
22-06-2020,41.68000031,40.93000031,41.15999985,41.56999969,23300,36.8118248
23-06-2020,42.27000046,41.56999969,42.06000137,41.61999893,14000,36.8561058
24-06-2020,40.13999939,39,40.13999939,39.25,52600,34.75737762
25-06-2020,40.90000153,39.70999908,40.06000137,40.56999969,37000,35.9262886
26-06-2020,39.72000122,39.00999832,39.68999863,39.13999939,18800,34.65996552
29-06-2020,40.72999954,39.79999924,39.83000183,40.38999939,18900,35.76689148
30-06-2020,40.91999817,39.81000137,39.84999847,40.70000076,13500,36.04141235
01-07-2020,40.54999924,40.02999878,40.47000122,40.20000076,15900,35.59864044
02-07-2020,42.45000076,41.41999817,41.41999817,41.52000046,66200,36.76755142
06-07-2020,43.08000183,42.11999893,42.75999832,42.36000061,16100,37.51140213
07-07-2020,43.25,42,43,42.09999847,26600,37.28116226
08-07-2020,42.79999924,41.97000122,42.34000015,42.40000153,20500,37.54682922
09-07-2020,42.22999954,40.38000107,42.08000183,40.41999817,32800,36.67575073
10-07-2020,41.75,40.90999985,41.02999878,41.31000137,32500,37.4833107
13-07-2020,42.36000061,41.02000046,41.54999924,41.02000046,28400,37.22017288
14-07-2020,42.52999878,41.36000061,41.54000092,42.52999878,43600,38.59029388
15-07-2020,43.36999893,42.70999908,42.93000031,42.91999817,19300,38.94416809
16-07-2020,43.34999847,42.68999863,42.70000076,43.34999847,35100,39.33433533
17-07-2020,45.18000031,44.84000015,44.95000076,45,29500,40.83149338
20-07-2020,44.75,43.61000061,43.95000076,44.72000122,63100,40.57743073
21-07-2020,45.5,44.81999969,44.81999969,44.90000153,26400,40.74075699
22-07-2020,45.75,45.20999908,45.20999908,45.45000076,18700,41.23980713
23-07-2020,47.79000092,46.45000076,47.43000031,46.75999832,153600,42.42845535
24-07-2020,46.63999939,46.20000076,46.54000092,46.20000076,12500,41.92033386
27-07-2020,47.43000031,46.75,46.75,47.18999863,79400,42.81862259
28-07-2020,46.75,46.13999939,46.29999924,46.43999863,19400,42.13809967
29-07-2020,47.41999817,46.65000153,46.86000061,47.15999985,19000,42.79140091
30-07-2020,46.15999985,44.75,45,46.09999847,15400,41.82959366
31-07-2020,45.49000168,43.59999847,45.49000168,43.84999847,17400,39.78802109
03-08-2020,46.04999924,45.16999817,45.22999954,45.74000168,28200,41.50294495
04-08-2020,47.36999893,46.33000183,46.33000183,47.34999847,25600,42.96380234
05-08-2020,48.66999817,48.13000107,48.13000107,48.25,44000,43.78042984
06-08-2020,48.52000046,47.65000153,47.68000031,48.47999954,20700,43.9891243
07-08-2020,48.02000046,47.45999908,47.59999847,48,10000,43.55358887
10-08-2020,48.40999985,47.90000153,47.97999954,48.40999985,23000,43.92560959
11-08-2020,49.93999863,48.84999847,49.90000153,49.02999878,44000,44.48817444
12-08-2020,51.09999847,50.09999847,50.75,50.40000153,63300,45.73126984
13-08-2020,50.5,49.74000168,50.40999985,50,32100,45.36832047
14-08-2020,50,49.40999985,49.52000046,49.75999832,12100,45.15055466
17-08-2020,50.20999908,49.95999908,50.15000153,50.15000153,25600,45.50442886
18-08-2020,50.58000183,49.97999954,50.40999985,50.25999832,20900,45.6042366
19-08-2020,51.04999924,50.49000168,50.50999832,50.65000153,65300,45.95811081
20-08-2020,49.90000153,49.16999817,49.31999969,49.88999939,17400,45.26851273
21-08-2020,48.61999893,48.00999832,48.00999832,48.59000015,20600,44.08893585
24-08-2020,50.56000137,49.72000122,49.86999893,50.29000092,34600,45.6314621
25-08-2020,50.52000046,49.74000168,50.18000031,50.29999924,16000,45.64052963
26-08-2020,51.09000015,50.52999878,50.54999924,50.90000153,33500,46.18495178
27-08-2020,51.47000122,50.45999908,51.33000183,50.72999954,36000,46.03070068
28-08-2020,51.18999863,50.81000137,51.18999863,51,28900,46.27568817
31-08-2020,51.34000015,50.81000137,51,50.97000122,28300,46.24847031
01-09-2020,51.13000107,50.04999924,50.33000183,50.56999969,24800,45.88552475
02-09-2020,51.61000061,50.81999969,50.83000183,51.27999878,43300,46.52975082
03-09-2020,51.81999969,50.52000046,51.63000107,50.52000046,59100,45.84015656
04-09-2020,52.34999847,51.04999924,51.68000031,51.93999863,70500,47.12861252
08-09-2020,54,52.52000046,52.52000046,53.79999924,78200,48.8163147
09-09-2020,55.20000076,54.56000137,54.81000137,54.79000092,32900,49.71461105
10-09-2020,55.79000092,54.34999847,55.59000015,54.34999847,41500,49.31536484
11-09-2020,55.36000061,54.45000076,55,54.59999847,27400,49.54220581
14-09-2020,54.81000137,54.31999969,54.49000168,54.59999847,19400,49.54220581
15-09-2020,55.15000153,54.18999863,55.15000153,54.20000076,23000,49.17926407
16-09-2020,54.81000137,54.15000153,54.31999969,54.20999908,14900,49.18833542
17-09-2020,55,53.93999863,54.25,55,35700,49.90515518
18-09-2020,54.38999939,53.61999893,54.18000031,53.90000153,20500,48.9070549
21-09-2020,51.79000092,50.61999893,51.52999878,51.56000137,40000,46.78381729
22-09-2020,51.97000122,51.09000015,51.77999878,51.65000153,23900,46.86547852
23-09-2020,52.79999924,51.09999847,52.49000168,51.09999847,62100,46.36642456
24-09-2020,52.34000015,51.49000168,51.65999985,51.79000092,23200,46.99251175
25-09-2020,51.99000168,50.95999908,51,51.99000168,38800,47.17398453
28-09-2020,53.61999893,53.25999832,53.43999863,53.29999924,25200,48.36263275
29-09-2020,53.72000122,53.13000107,53.25999832,53.25999832,8400,48.32633591
30-09-2020,54.81000137,53.54000092,53.63000107,53.65999985,21700,48.68928528
01-10-2020,55.18000031,54.65000153,54.90000153,54.84000015,14600,49.75997925
02-10-2020,55.20000076,53.66999817,53.79999924,54.81999969,15900,49.74182892
05-10-2020,56.58000183,56.16999817,56.40000153,56.38000107,38500,51.15732193
06-10-2020,56.90999985,55.75,56.75,55.86999893,47500,50.694561
07-10-2020,58.02999878,56.63000107,56.63000107,57.75,57700,52.40041351
08-10-2020,57.83000183,57.15999985,57.15999985,57.49000168,22100,52.16450119
09-10-2020,57.25,56.72000122,57.25,56.86000061,15500,51.59285736
12-10-2020,58.09000015,57.70000076,57.91999817,58.04000092,23100,52.66355133
13-10-2020,57.41999817,56.99000168,57.13000107,57.33000183,7700,52.01932144
14-10-2020,56.93999863,56.18999863,56.90000153,56.52999878,20200,51.29342651
15-10-2020,55.09999847,53.79000092,53.79000092,55.09999847,32200,49.99589157
16-10-2020,58.09999847,57.56999969,57.77000046,57.72999954,28900,52.382267
19-10-2020,57.61000061,56.40000153,57.40000153,56.59999847,33700,51.35694122
20-10-2020,57.84999847,57.34000015,57.34000015,57.79999924,12400,52.44578171
21-10-2020,57.40000153,56.81000137,57.29000092,57.06000137,9900,51.77433395
22-10-2020,56.90999985,56.49000168,56.90999985,56.70999908,6300,51.45675278
23-10-2020,57.65000153,56.79000092,57.54000092,57.49000168,26900,52.16450119
26-10-2020,57,56.13999939,56.68000031,56.77000046,28300,51.51119232
27-10-2020,56.15000153,55.00999832,56.11000061,55.15000153,6700,50.04125977
28-10-2020,52.54000092,51.31999969,52.22999954,51.31999969,33900,46.56604767
29-10-2020,52.54999924,51.49000168,52.16999817,51.83000183,18900,47.02880478
30-10-2020,52.08000183,51.34999847,51.97000122,51.63000107,8900,46.847332
02-11-2020,53.65000153,52.79000092,53.18000031,53.09000015,15100,48.17208862
03-11-2020,55.91999817,54.66999817,54.66999817,55.74000168,18300,50.57661057
04-11-2020,56.56999969,55.75,56.25999832,55.81999969,16400,50.64919281
05-11-2020,58.54999924,57.52999878,57.52999878,57.79000092,26400,52.43671036
06-11-2020,57.54000092,57.06000137,57.31999969,57.09999847,20000,51.81062317
09-11-2020,61.20000076,59.25,61.20000076,59.25,67400,53.76146317
10-11-2020,62.95000076,62,62.00999832,62.54999924,61700,56.75577164
11-11-2020,62.81000137,61.97999954,62.36000061,62.40000153,19900,56.61967087
12-11-2020,61.75,60.75999832,61.24000168,60.75999832,35800,55.13158798
13-11-2020,62.45999908,61.49000168,61.49000168,62.22999954,18600,56.46541595
16-11-2020,63.81999969,62.90999985,63.34999847,63.72999954,59100,57.82646561
17-11-2020,64.76000214,63.84999847,64.01000214,64.55000305,25200,58.57050705
18-11-2020,66.37999725,65.44000244,65.84999847,65.69999695,66500,59.61397552
19-11-2020,66,65.01999664,65.38999939,65.59999847,27000,59.52323914
20-11-2020,65.86000061,65.51000214,65.83000183,65.75,9500,59.65934753
23-11-2020,67.25,66.19999695,66.73000336,66.38999939,41100,60.2400589
24-11-2020,68.95999908,67.80000305,67.91000366,68.91000366,53000,62.5266304
25-11-2020,68.47000122,67.51999664,67.54000092,68.38999939,49200,62.0547905
27-11-2020,67.76999664,67.18000031,67.18000031,67.5,6100,61.24723816
30-11-2020,68.69999695,67.31999969,68.51999664,67.40000153,25400,61.15650177
01-12-2020,69.45999908,68.44000244,68.44000244,69.45999908,16800,63.02567673
02-12-2020,69.63999939,68.62000275,68.62000275,69.52999878,84900,63.08918762
03-12-2020,69.33000183,68.55999756,69.33000183,68.55999756,13700,62.20904541
04-12-2020,70.69999695,69.90000153,70.31999969,70.30000305,54300,63.78786469
07-12-2020,70.13999939,69.51000214,69.51000214,69.68000031,33200,63.22529221
08-12-2020,70.01000214,69.45999908,69.45999908,69.65000153,14900,63.19807816
09-12-2020,70.23000336,68.93000031,69.63999939,69.30000305,32200,62.88050079
10-12-2020,68.65000153,67.91999817,67.91999817,68.25,9900,61.92776108
11-12-2020,67.58000183,66.48999786,67.56999969,66.75,46500,60.56671143
14-12-2020,69.05999756,68.30000305,69.05999756,68.44000244,20100,62.10016251
15-12-2020,70.73999786,69.83000183,70.19000244,70.69999695,38700,64.15081024
16-12-2020,72.20999908,71.19000244,71.87999725,71.83000183,48100,65.1761322
17-12-2020,72.25,71.73999786,71.97000122,71.83000183,17900,65.1761322
18-12-2020,72.08000183,71.29000092,71.66999817,71.98999786,15200,65.32131195
21-12-2020,70.01999664,68.16999817,68.16999817,70.01999664,15800,63.53380203
22-12-2020,69.37999725,68.58999634,69.37999725,68.63999939,18300,62.28163147
23-12-2020,71.51000214,70.79000092,70.90000153,71.34999847,26200,64.74060059
24-12-2020,72,70.26999664,70.87000275,71.34999847,7700,64.74060059
28-12-2020,72.19999695,71.19000244,71.44999695,71.37000275,25300,64.75874329
29-12-2020,71.63999939,70.66999817,71.26999664,70.87999725,29300,64.31413269
30-12-2020,71.55999756,70.48999786,70.5,70.54000092,20700,64.00563049
31-12-2020,71.37999725,69.5,70.44999695,70.30000305,31700,63.78786469
04-01-2021,71.06999969,68.81999969,70.68000031,69.58000183,25900,63.13455963
05-01-2021,70.34999847,68.98000336,68.98000336,70.15000153,17500,63.6517601
06-01-2021,69.68000031,68.56999969,68.73000336,69.29000092,38700,62.87142181
07-01-2021,71.55999756,70.55999756,71.08000183,70.84999847,30500,64.28691101
08-01-2021,70.83000183,70,70.62999725,70.22000122,13500,63.715271
11-01-2021,69.69999695,68.29000092,68.29000092,69.43000031,21600,62.99845123
12-01-2021,70.84999847,69.12000275,69.12000275,70.81999969,48900,64.25968933
13-01-2021,69.70999908,69.25,69.44000244,69.55999756,19000,63.11641312
14-01-2021,70.58000183,70.08000183,70.54000092,70.20999908,19000,63.70619965
15-01-2021,68.75,67.69000244,68.72000122,67.76999664,15100,61.49222565
19-01-2021,68.05000305,67.30000305,68,67.62999725,24500,61.3651886
20-01-2021,70.30000305,69.61000061,69.72000122,70.23000336,21700,63.72434998
21-01-2021,71.98999786,71.37999725,71.81999969,71.91999817,63600,65.25778961
22-01-2021,72.55999756,71.69999695,72.29000092,71.94000244,86200,65.27594757
25-01-2021,70.23000336,69.25,69.98999786,70.05000305,30900,63.56102371
26-01-2021,72.08000183,71.38999939,71.81999969,71.65000153,13700,65.01280975
27-01-2021,69.5,68.15000153,68.47000122,68.72000122,29300,62.35422897
28-01-2021,72.93000031,68.79000092,69.27999878,71.69999695,54900,65.05817413
29-01-2021,71.51999664,69.97000122,70.79000092,70.55000305,42000,64.01470947
01-02-2021,70.79000092,70.33999634,70.54000092,70.44999695,15500,63.92396545
02-02-2021,72.27999878,71.13999939,71.16000366,72.27999878,39300,65.58444214
03-02-2021,78.15000153,72.26999664,72.5,76.87999725,148700,69.7583313
04-02-2021,78.94000244,77.93000031,78,78.83999634,41300,71.53676605
05-02-2021,80.62999725,79.81999969,80.31999969,80.62999725,33000,73.16095734
08-02-2021,80.62999725,79.90000153,79.91000366,80.25,32900,72.81616211
09-02-2021,79.94999695,79.20999908,79.90000153,79.69000244,29400,72.3080368
10-02-2021,79.87999725,78.45999908,79.63999939,78.62999725,14900,71.34622192
11-02-2021,79.56999969,78.5,79.05999756,78.69999695,8200,71.40973663
12-02-2021,78.44999695,77.62000275,77.62000275,78.19000244,30700,70.94698334
16-02-2021,78.98999786,78.30999756,78.62000275,78.44000244,11800,71.17382813
17-02-2021,79.12999725,78.08999634,78.40000153,79.05000305,22100,71.72732544
18-02-2021,81.58999634,80.51999664,81.01000214,81.15000153,32200,73.63278961
19-02-2021,82,81,81.02999878,81.19999695,34200,73.67815399
22-02-2021,81.59999847,80.18000031,80.18000031,81.30000305,17200,73.76889801
23-02-2021,79.94000244,78.68000031,79.66000366,79.62999725,21200,72.25358582
24-02-2021,80.47000122,79.65000153,79.87000275,80.47000122,19200,73.01577759
25-02-2021,81.47000122,79.08999634,80.80999756,79.30000305,24900,71.9541626
26-02-2021,80.73999786,79.97000122,80.73999786,80.30000305,12300,72.86153412
01-03-2021,80.52999878,79.38999939,79.72000122,80.16000366,22400,72.7345047
02-03-2021,82.84999847,81.83999634,81.83999634,82.62999725,40400,74.97568512
03-03-2021,83.73000336,82.90000153,83.23999786,83.12999725,21400,75.42937469
04-03-2021,85.5,83.47000122,84.12000275,83.48999786,29300,75.75602722
05-03-2021,84.70999908,83.44999695,84.70999908,84.44999695,37300,76.62709808
08-03-2021,86.41999817,84.97000122,85.09999847,85.73999786,27800,77.79759979
09-03-2021,85.80999756,84.44000244,85.29000092,85.52999878,23200,77.60705566
10-03-2021,86.65000153,85.38999939,85.38999939,86.65000153,27200,78.62330627
11-03-2021,86.36000061,84.5,85.51000214,85.33000183,40800,77.42558289
12-03-2021,85.12000275,83.25,83.25,85.01999664,19200,77.14429474
15-03-2021,84.51999664,83.33000183,84.05999756,83.73999786,23600,75.98286438
16-03-2021,85.38999939,84.25,85.38999939,84.76000214,37600,76.9083786
17-03-2021,85.88999939,83.80000305,84.16999817,85.58000183,48000,77.65242767
18-03-2021,88.62000275,86.93000031,87.19999695,87.73000336,55200,79.60326385
19-03-2021,88.01999664,86.76999664,87.55999756,87.69000244,20000,79.56697083
22-03-2021,88.69999695,87.93000031,88.30999756,88.43000031,15000,80.23841858
23-03-2021,86.45999908,85.37999725,85.98999786,85.40000153,17800,77.4890976
24-03-2021,84.90000153,83.83999634,83.83999634,84.05000305,21100,76.26416016
25-03-2021,85.68000031,84.02999878,84.41000366,85.68000031,8100,77.74315643
26-03-2021,86.66999817,85.68000031,85.68000031,86.59999847,20100,78.57793427
29-03-2021,87.30000305,86.18000031,87.06999969,87.30000305,30700,79.21309662
30-03-2021,88.69999695,87.44999695,87.44999695,88.62999725,9700,80.41989136
31-03-2021,89.81999969,88.80999756,89.81999969,89.48999786,22900,81.20022583
01-04-2021,89.36000061,87.40000153,88.33999634,89.13999939,23100,82.34009552
05-04-2021,91.34999847,88.16999817,88.16999817,91.26000214,39800,84.29837036
06-04-2021,90.30000305,89.25,89.62999725,89.44000244,17700,82.61721039
07-04-2021,90.29000092,89.40000153,90.04000092,89.79000092,16300,82.94050598
08-04-2021,88.76000214,87.5,88.16000366,88.40000153,21700,81.65654755
09-04-2021,89.5,88.44999695,88.48999786,89.5,32200,82.67263031
12-04-2021,91.69000244,90.34999847,91.09999847,90.65000153,31400,83.73490906
13-04-2021,91.23999786,90.04000092,91.23999786,90.66999817,32800,83.75337982
14-04-2021,90.73999786,89.88999939,90.27999878,90.19999695,34100,83.31922913
15-04-2021,90.58999634,89.73999786,89.73999786,90.55999756,29600,83.65177155
16-04-2021,93.41999817,92.01000214,92.01000214,93.30000305,63100,86.18275452
19-04-2021,92.20999908,91.11000061,91.47000122,91.70999908,33200,84.71404266
20-04-2021,90.5,88.62000275,90.5,89.09999847,22700,82.30314636
21-04-2021,89.09999847,86.69999695,87.25,89.09999847,16300,82.30314636
22-04-2021,88.87000275,87.87000275,88.77999878,87.98000336,16200,81.26858521
23-04-2021,89.34999847,87.68000031,87.90000153,88.94999695,19400,82.1645813
26-04-2021,90.34999847,88.44999695,88.44999695,90.19000244,29800,83.30999756
27-04-2021,90.37999725,89.79000092,90.15000153,90.11000061,21100,83.23609924
28-04-2021,91.26000214,90.54000092,90.98999786,90.83999634,13700,83.91040802
29-04-2021,89.98999786,88.30000305,89.98999786,89.72000122,18200,82.87584686
30-04-2021,89.84999847,88.62000275,89.30999756,88.62000275,12600,81.8597641
03-05-2021,90.36000061,89.5,90.25,89.65000153,24500,82.81118774
04-05-2021,88.69000244,83.80000305,88.45999908,84.66000366,72200,78.20184326
05-05-2021,86.81999969,85.58000183,85.97000122,86.44000244,14600,79.84606171
06-05-2021,88.15000153,86.80000305,87.33999634,88.15000153,28500,81.4256134
07-05-2021,89.48999786,87.29000092,87.29000092,89.19000244,22000,82.38628387
10-05-2021,89.91000366,88.75,89.44000244,88.75,34600,81.97984314
11-05-2021,88.55000305,87.08000183,87.08000183,87.88999939,42500,81.18544769
12-05-2021,88.41000366,87.37999725,88.12999725,87.58000183,16200,80.89909363
13-05-2021,87.98000336,86.51000214,86.51000214,87.65000153,10600,80.96376038
14-05-2021,90,89.18000031,89.18000031,90,26500,83.13449097
17-05-2021,90.70999908,89.48999786,90.16999817,90.51999664,40500,83.61481476
18-05-2021,91.41999817,89.29000092,89.29000092,91.19999695,19300,84.24294281
19-05-2021,89.23000336,87.91999817,88.37000275,88.59999847,18800,81.84128571
20-05-2021,91.83000183,90.70999908,90.70999908,91.79000092,41600,84.78794098
21-05-2021,92.51000214,91.87999725,92,92.12000275,15300,85.09277344
24-05-2021,93.30000305,91.59999847,92.87999725,93.30000305,20500,86.18275452
25-05-2021,94.27999878,93.23000336,93.23000336,93.87000275,23700,86.70927429
26-05-2021,94.83999634,93.83999634,94.02999878,94.73000336,26300,87.50366974
27-05-2021,95.59999847,94.73000336,94.80999756,95.02999878,28400,87.78078461
28-05-2021,93.83999634,92.76000214,92.98000336,93.40000153,14600,86.2751236
